code,name,month,momentum,volatility,risk_adj_momentum,turnover_trend,momentum_rank,risk_adj_momentum_rank,turnover_trend_rank,composite_score
801110,家用电器,2021-02,-0.05917515067187129,0.3359946404786979,-0.17611932912847458,0.0,0.25925925925925924,0.4444444444444444,0.5185185185185185,0.40740740740740744
801120,食品饮料,2021-02,-0.05977101969013532,0.41875832141130553,-0.14273392702667767,0.0,0.2222222222222222,0.48148148148148145,0.5185185185185185,0.40740740740740744
801130,纺织服饰,2021-02,-0.036742481806055105,0.1885861503322082,-0.19483128395871357,0.0,0.4444444444444444,0.3333333333333333,0.5185185185185185,0.43209876543209874
801140,轻工制造,2021-02,0.02847890815108145,0.19007267276224388,0.14983168141537553,0.0,0.7407407407407407,0.8518518518518519,0.5185185185185185,0.7037037037037037
801150,医药生物,2021-02,-0.009962683444062148,0.29786278607924527,-0.033447224392145494,0.0,0.5555555555555556,0.5555555555555556,0.5185185185185185,0.54320987654321
801160,公用事业,2021-02,-0.03552869970334671,0.14688378453364362,-0.24188306296811743,0.0,0.48148148148148145,0.18518518518518517,0.5185185185185185,0.3950617283950617
801170,交通运输,2021-02,-0.004586472390098684,0.17795541225213488,-0.02577315481475985,0.0,0.5925925925925926,0.5925925925925926,0.5185185185185185,0.5679012345679012
801180,房地产,2021-02,0.052816976808925276,0.26177279900630407,0.20176648226790486,0.0,0.8518518518518519,0.8888888888888888,0.5185185185185185,0.7530864197530863
801200,商贸零售,2021-02,-0.049043299377896754,0.1950883356361357,-0.25139021878462625,0.0,0.37037037037037035,0.14814814814814814,0.5185185185185185,0.345679012345679
801210,社会服务,2021-02,0.05622473062539046,0.5467152255867309,0.10284098191165333,0.0,0.8888888888888888,0.7407407407407407,0.5185185185185185,0.7160493827160493
801780,银行,2021-02,0.1123858774754114,0.23938752711579386,0.4694725695589368,0.0,1.0,1.0,0.5185185185185185,0.8395061728395062
801790,非银金融,2021-02,-0.061459101608906996,0.26820496344293365,-0.22914975479931315,0.0,0.18518518518518517,0.2222222222222222,0.5185185185185185,0.30864197530864196
801230,综合,2021-02,-0.05324161481505818,0.24480292171546797,-0.21748766085782417,0.0,0.2962962962962963,0.25925925925925924,0.5185185185185185,0.35802469135802467
801710,建筑材料,2021-02,0.03045400243451124,0.21133761474098076,0.14410119311621938,0.0,0.7777777777777778,0.8148148148148148,0.5185185185185185,0.7037037037037037
801720,建筑装饰,2021-02,0.01632432376228876,0.21186759854250975,0.07704964739576921,0.0,0.6666666666666666,0.7037037037037037,0.5185185185185185,0.6296296296296297
801730,电力设备,2021-02,-0.07450583202792871,0.38615970933829713,-0.1929404601935245,0.0,0.1111111111111111,0.37037037037037035,0.5185185185185185,0.3333333333333333
801890,机械设备,2021-02,0.015470805921052655,0.25095366290113935,0.0616480578215239,0.0,0.6296296296296297,0.6666666666666666,0.5185185185185185,0.6049382716049383
801740,国防军工,2021-02,-0.16624168367482173,0.4024031683173268,-0.4131222037092088,0.0,0.037037037037037035,0.037037037037037035,0.5185185185185185,0.19753086419753085
801750,计算机,2021-02,-0.08218163869693973,0.25747705661805087,-0.31918043407980395,0.0,0.07407407407407407,0.07407407407407407,0.5185185185185185,0.2222222222222222
801760,传媒,2021-02,-0.04749022737417308,0.23193328440226874,-0.2047581376539526,0.0,0.4074074074074074,0.2962962962962963,0.5185185185185185,0.40740740740740744
801770,通信,2021-02,-0.06982201405152222,0.22768768740914103,-0.30665696000529125,0.0,0.14814814814814814,0.1111111111111111,0.5185185185185185,0.25925925925925924
801010,农林牧渔,2021-03,-0.06006911643368784,0.30656796565356315,-0.19594061729714085,0.0,0.4074074074074074,0.4444444444444444,0.5185185185185185,0.4567901234567901
801030,基础化工,2021-03,0.014818419546837713,0.31185382773994685,0.04751719629106079,0.0,0.7037037037037037,0.6666666666666666,0.5185185185185185,0.6296296296296297
801040,钢铁,2021-03,0.13480421178193813,0.3705304524820984,0.3638141234517046,0.0,1.0,0.8888888888888888,0.5185185185185185,0.8024691358024691
801050,有色金属,2021-03,-0.05592144126279619,0.4587338109504567,-0.12190390140838281,0.0,0.4444444444444444,0.5185185185185185,0.5185185185185185,0.49382716049382713
801080,电子,2021-03,-0.0912421972534333,0.29469578237152044,-0.30961487307071484,0.0,0.3333333333333333,0.25925925925925924,0.5185185185185185,0.3703703703703704
801880,汽车,2021-03,-0.1071939531616165,0.2810440715673617,-0.3814133226999021,0.0,0.2222222222222222,0.2222222222222222,0.5185185185185185,0.32098765432098764
801110,家用电器,2021-03,-0.0902348769726582,0.3011086266888527,-0.2996754957336424,0.0,0.37037037037037035,0.2962962962962963,0.5185185185185185,0.3950617283950617
801120,食品饮料,2021-03,-0.10065328431863185,0.40751380354899086,-0.2469935581127657,0.0,0.25925925925925924,0.37037037037037035,0.5185185185185185,0.382716049382716
801130,纺织服饰,2021-03,0.016480083751245322,0.18735456973421882,0.08796200580868653,0.0,0.7407407407407407,0.7407407407407407,0.5185185185185185,0.6666666666666666
801140,轻工制造,2021-03,0.04734897147952788,0.2084114430604415,0.2271898835506656,0.0,0.8148148148148148,0.8518518518518519,0.5185185185185185,0.7283950617283951
801150,医药生物,2021-03,-0.03978775224723907,0.30134525424388686,-0.13203377749243653,0.0,0.5185185185185185,0.48148148148148145,0.5185185185185185,0.5061728395061729
801160,公用事业,2021-03,0.11031417365162177,0.23133826648501038,0.47685225331611797,0.0,0.9259259259259259,0.9629629629629629,0.5185185185185185,0.8024691358024691
801170,交通运输,2021-03,-0.00602698898915488,0.18363500655680134,-0.03282047961422123,0.0,0.6296296296296297,0.6296296296296297,0.5185185185185185,0.5925925925925926
801180,房地产,2021-03,0.011657101865136132,0.23748222751906348,0.04908620736345577,0.0,0.6666666666666666,0.7037037037037037,0.5185185185185185,0.6296296296296297
801200,商贸零售,2021-03,-0.04024462785337202,0.1779863018152275,-0.22611081551180875,0.0,0.48148148148148145,0.4074074074074074,0.5185185185185185,0.46913580246913583
801210,社会服务,2021-03,0.07473900055331639,0.5045929004420622,0.14811742394282457,0.0,0.8518518518518519,0.7777777777777778,0.5185185185185185,0.7160493827160495
801780,银行,2021-03,0.12620187006571704,0.2532291385362111,0.49837025389426304,0.0,0.9629629629629629,1.0,0.5185185185185185,0.8271604938271605
801790,非银金融,2021-03,-0.12224690518356907,0.23720657511054574,-0.5153605254264059,0.0,0.1111111111111111,0.1111111111111111,0.5185185185185185,0.24691358024691357
801230,综合,2021-03,-0.014172316987079547,0.21604841598558033,-0.0655978750060609,0.0,0.5555555555555556,0.5555555555555556,0.5185185185185185,0.54320987654321
801710,建筑材料,2021-03,0.04091687362524854,0.2302405899587383,0.17771355447178666,0.0,0.7777777777777778,0.8148148148148148,0.5185185185185185,0.7037037037037037
801720,建筑装饰,2021-03,0.07605367271290508,0.19923616964727492,0.3817262339842685,0.0,0.8888888888888888,0.9259259259259259,0.5185185185185185,0.7777777777777778
801730,电力设备,2021-03,-0.11757210117783023,0.4119301027791287,-0.2854175996962057,0.0,0.14814814814814814,0.3333333333333333,0.5185185185185185,0.3333333333333333
801890,机械设备,2021-03,-0.010202508223684292,0.2671897729684367,-0.03818450126416149,0.0,0.5925925925925926,0.5925925925925926,0.5185185185185185,0.5679012345679012
801740,国防军工,2021-03,-0.23834919288573164,0.37799298201958176,-0.6305651274588586,0.0,0.037037037037037035,0.037037037037037035,0.5185185185185185,0.19753086419753085
801750,计算机,2021-03,-0.10771405832701997,0.24678428192242133,-0.4364704975857448,0.0,0.18518518518518517,0.14814814814814814,0.5185185185185185,0.2839506172839506
801760,传媒,2021-03,-0.09222112510313663,0.21847302297196705,-0.4221167622831392,0.0,0.2962962962962963,0.18518518518518517,0.5185185185185185,0.3333333333333333
801770,通信,2021-03,-0.12310070257611239,0.21498637613471905,-0.5725976910228607,0.0,0.07407407407407407,0.07407407407407407,0.5185185185185185,0.2222222222222222
801010,农林牧渔,2021-04,-0.059035957286522334,0.27509478786105346,-0.2146022385431038,-0.4147468164657415,0.2962962962962963,0.3333333333333333,0.14814814814814814,0.25925925925925924
801030,基础化工,2021-04,0.051840403856746375,0.27972524986084285,0.18532615086602242,-0.11215614397267881,0.7777777777777778,0.8148148148148148,0.7037037037037037,0.7654320987654321
801040,钢铁,2021-04,0.2352396865283497,0.35003129550824774,0.6720532979394889,0.8444905462863919,1.0,1.0,1.0,1.0
801050,有色金属,2021-04,0.029172274640529627,0.41142462311968675,0.07090551464646581,-0.13177154372149968,0.7407407407407407,0.6296296296296297,0.5925925925925926,0.6543209876543209
801080,电子,2021-04,-0.03505617977528086,0.27345902757651847,-0.12819536471682783,-0.43313224810213513,0.4444444444444444,0.4444444444444444,0.1111111111111111,0.3333333333333333
801880,汽车,2021-04,-0.0784707871179916,0.2744641062574377,-0.28590546205844763,-0.3148852862229774,0.2222222222222222,0.2962962962962963,0.25925925925925924,0.25925925925925924
801110,家用电器,2021-04,-0.09705463444726892,0.2794214140127435,-0.3473414333335332,-0.29697780474530155,0.18518518518518517,0.2222222222222222,0.2962962962962963,0.23456790123456792
801120,食品饮料,2021-04,-0.04688243766147626,0.37374353882342515,-0.1254401288355806,-0.2888034330383533,0.4074074074074074,0.48148148148148145,0.3333333333333333,0.4074074074074074
801130,纺织服饰,2021-04,0.028530582149953077,0.1737381877094276,0.164215953476329,0.16004836627457708,0.7037037037037037,0.7407407407407407,0.8888888888888888,0.7777777777777777
801140,轻工制造,2021-04,0.06593942233574657,0.19825713947733073,0.33259544906974847,-0.019938590378441923,0.8888888888888888,0.9259259259259259,0.7777777777777778,0.8641975308641975
801150,医药生物,2021-04,0.0655927763501043,0.2783090082535684,0.2356832671774047,-0.16104453025354237,0.8518518518518519,0.8518518518518519,0.5185185185185185,0.7407407407407408
801160,公用事业,2021-04,0.010666573755151676,0.22010113143924748,0.0484621486741238,0.4981561058423596,0.5925925925925926,0.5925925925925926,0.9629629629629629,0.7160493827160493
801170,交通运输,2021-04,-0.03267654607169468,0.17247034872272762,-0.1894618194587593,-0.1158176180568985,0.48148148148148145,0.37037037037037035,0.6666666666666666,0.5061728395061729
801180,房地产,2021-04,-0.003956187498661667,0.21280733025823453,-0.018590466286386692,-0.11044154132126704,0.5555555555555556,0.5555555555555556,0.7407407407407407,0.6172839506172839
801200,商贸零售,2021-04,-0.051574466503085836,0.16900605770633317,-0.3051634196018122,-0.26890102505375657,0.37037037037037035,0.25925925925925924,0.37037037037037035,0.3333333333333333
801210,社会服务,2021-04,0.08894978633411577,0.49175583275854257,0.1808820158474685,0.22578719985451645,0.9259259259259259,0.7777777777777778,0.9259259259259259,0.8765432098765432
801780,银行,2021-04,0.0985395624751908,0.23045048634357604,0.42759537651085394,-0.143633053585975,0.9629629629629629,0.9629629629629629,0.5555555555555556,0.8271604938271605
801790,非银金融,2021-04,-0.15297645598802256,0.2184530348991564,-0.7002715986923251,-0.476126069576954,0.1111111111111111,0.1111111111111111,0.07407407407407407,0.09876543209876543
801230,综合,2021-04,0.027626372904729912,0.2004056248940045,0.13785228293537985,0.051189762099215885,0.6666666666666666,0.7037037037037037,0.8148148148148148,0.7283950617283951
801710,建筑材料,2021-04,0.05262714919735245,0.20682679900976758,0.25445033936277806,-0.1189078819517817,0.8148148148148148,0.8888888888888888,0.6296296296296297,0.7777777777777778
801720,建筑装饰,2021-04,0.020202650363138064,0.1828595669214894,0.11048177956044297,0.12368222497620418,0.6296296296296297,0.6666666666666666,0.8518518518518519,0.7160493827160493
801730,电力设备,2021-04,-0.05694493572575743,0.3802927238714236,-0.14973974559926218,-0.318946233950941,0.3333333333333333,0.4074074074074074,0.2222222222222222,0.32098765432098764
801890,机械设备,2021-04,-0.023874383223684292,0.2410728042199311,-0.09903391343099678,-0.17754452889343164,0.5185185185185185,0.5185185185185185,0.48148148148148145,0.5061728395061728
801740,国防军工,2021-04,-0.2694409839107271,0.3370039930240756,-0.7995186688825917,-0.597610596992322,0.037037037037037035,0.037037037037037035,0.037037037037037035,0.037037037037037035
801750,计算机,2021-04,-0.12611630202713564,0.22810492741315339,-0.5528872324564406,-0.26323725387470154,0.14814814814814814,0.14814814814814814,0.4074074074074074,0.23456790123456792
801760,传媒,2021-04,-0.07310870947234582,0.20086520121475707,-0.3639690151913417,-0.19062940775716852,0.25925925925925924,0.18518518518518517,0.4444444444444444,0.2962962962962963
801770,通信,2021-04,-0.1547213114754098,0.20027225294470355,-0.7725549056370247,-0.3897096340379469,0.07407407407407407,0.07407407407407407,0.18518518518518517,0.1111111111111111
801010,农林牧渔,2021-05,-0.10347136690303382,0.26143063641718317,-0.3957889875535372,-0.47374754307409783,0.1111111111111111,0.18518518518518517,0.07407407407407407,0.12345679012345678
801030,基础化工,2021-05,0.12472927373166409,0.2626946982025042,0.4748069701639494,-0.253970552459686,0.8888888888888888,0.9259259259259259,0.37037037037037035,0.7283950617283951
801040,钢铁,2021-05,0.2243155415806024,0.3680932592593561,0.6093986671528564,0.9770812929991963,1.0,0.9629629629629629,1.0,0.9876543209876543
801050,有色金属,2021-05,0.11583660931668804,0.40320661035796473,0.2872884678498919,-0.24316521898087262,0.8518518518518519,0.7037037037037037,0.4074074074074074,0.654320987654321
801080,电子,2021-05,-0.014816895547232645,0.2650522421510207,-0.05590179289556931,-0.36432627325442113,0.3333333333333333,0.3333333333333333,0.14814814814814814,0.2716049382716049
801880,汽车,2021-05,-0.025948963562739125,0.26527509659885856,-0.09781907120357554,-0.23387789532232273,0.2962962962962963,0.2962962962962963,0.4444444444444444,0.345679012345679
801110,家用电器,2021-05,-0.10957444442618014,0.2682796064915993,-0.40843374514794234,-0.30951029219242476,0.07407407407407407,0.1111111111111111,0.25925925925925924,0.14814814814814814
801120,食品饮料,2021-05,0.04098845937881146,0.36028950959422,0.11376534227981036,-0.28304436493144713,0.5925925925925926,0.5555555555555556,0.3333333333333333,0.49382716049382713
801130,纺织服饰,2021-05,0.06610044520991276,0.1668906368538538,0.39607042345818927,0.5597246626485941,0.7037037037037037,0.8518518518518519,0.9259259259259259,0.8271604938271605
801140,轻工制造,2021-05,0.07487190725934445,0.18630596573671052,0.40187605889740635,-0.08373332482394591,0.7407407407407407,0.8888888888888888,0.7407407407407407,0.7901234567901234
801150,医药生物,2021-05,0.09709182789799975,0.27463425885204373,0.35353137770880555,-0.05701310911393043,0.8148148148148148,0.7777777777777778,0.8148148148148148,0.8024691358024691
801160,公用事业,2021-05,0.05717542357696059,0.20367886732484825,0.2807135778390366,0.7846567975614269,0.6666666666666666,0.6666666666666666,0.9629629629629629,0.7654320987654321
801170,交通运输,2021-05,-0.0033612053977979395,0.15998448041057048,-0.02100957161077143,-0.10493814568857673,0.37037037037037035,0.37037037037037035,0.7037037037037037,0.48148148148148145
801180,房地产,2021-05,0.01368872995139081,0.1985990462237398,0.06892646370501304,-0.11681163925590521,0.48148148148148145,0.48148148148148145,0.6666666666666666,0.5432098765432098
801200,商贸零售,2021-05,0.01152502044761694,0.16250727029739484,0.07092002977174923,-0.14094004745165445,0.4444444444444444,0.5185185185185185,0.6296296296296297,0.5308641975308642
801210,社会服务,2021-05,0.1254099265129076,0.47108510063070386,0.26621501368861966,-0.06263707830932208,0.9259259259259259,0.6296296296296297,0.7777777777777778,0.7777777777777778
801780,银行,2021-05,0.15256582719534273,0.22298007363397027,0.6842128299131561,-0.33726368635488657,0.9629629629629629,1.0,0.2222222222222222,0.7283950617283951
801790,非银金融,2021-05,-0.094591192746448,0.23815174660461383,-0.3971887424512193,-0.3650833777032453,0.18518518518518517,0.14814814814814814,0.1111111111111111,0.14814814814814814
801230,综合,2021-05,0.05471097174566153,0.18914209355342804,0.28925857125614934,-0.01058560418043375,0.6296296296296297,0.7407407407407407,0.8518518518518519,0.7407407407407408
801710,建筑材料,2021-05,0.0767360967171784,0.19769227820756918,0.38815930198653736,-0.16217891541484142,0.7777777777777778,0.8148148148148148,0.5555555555555556,0.7160493827160493
801720,建筑装饰,2021-05,0.022339369174062096,0.16771307244696101,0.13319992799682853,0.17333040303174485,0.5555555555555556,0.5925925925925926,0.8888888888888888,0.6790123456790124
801730,电力设备,2021-05,0.015713190335684857,0.36099598971032415,0.04352732657305604,-0.338000154036723,0.5185185185185185,0.4444444444444444,0.18518518518518517,0.38271604938271603
801890,机械设备,2021-05,-0.0003083881578948011,0.22541256328056514,-0.0013681054569747225,-0.15736410792414646,0.4074074074074074,0.4074074074074074,0.5925925925925926,0.46913580246913583
801740,国防军工,2021-05,-0.173992101147719,0.32737511642244504,-0.5314762558898933,-0.49573644214410084,0.037037037037037035,0.037037037037037035,0.037037037037037035,0.037037037037037035
801750,计算机,2021-05,-0.053217092525846166,0.2239422498552599,-0.23763757200904184,-0.19708816340741842,0.2222222222222222,0.25925925925925924,0.5185185185185185,0.3333333333333333
801760,传媒,2021-05,-0.04766606700842668,0.1909298407716656,-0.2496522639718266,-0.2193437750511067,0.25925925925925924,0.2222222222222222,0.48148148148148145,0.32098765432098764
801770,通信,2021-05,-0.09629508196721304,0.1902381865200478,-0.5061816648313414,-0.295970032460802,0.14814814814814814,0.07407407407407407,0.2962962962962963,0.1728395061728395
801010,农林牧渔,2021-06,-0.13677879153861805,0.25347656635690785,-0.5396111897224716,-0.3695411764441999,0.14814814814814814,0.1111111111111111,0.07407407407407407,0.1111111111111111
801030,基础化工,2021-06,0.1851393337861036,0.24917681582460494,0.7430038511946585,-0.11338894754771722,0.9629629629629629,0.9629629629629629,0.37037037037037035,0.7654320987654321
801040,钢铁,2021-06,0.21290899761870308,0.34764903602978736,0.6124251056472383,0.21636236379609408,1.0,0.9259259259259259,0.9259259259259259,0.9506172839506174
801050,有色金属,2021-06,0.06688565756340958,0.380048633624437,0.17599236425490164,-0.261049442282702,0.7037037037037037,0.5555555555555556,0.14814814814814814,0.46913580246913583
801080,电子,2021-06,0.1016000832292967,0.26351276894259557,0.3855603796240689,-0.08838737919700168,0.8518518518518519,0.7777777777777778,0.5185185185185185,0.7160493827160495
801880,汽车,2021-06,0.062375968535108184,0.2643942432281291,0.23592029755839994,0.07508880295291886,0.6666666666666666,0.6296296296296297,0.8148148148148148,0.7037037037037037
801110,家用电器,2021-06,-0.1676879059293116,0.2519128976917567,-0.66565827897584,-0.15796777896725278,0.037037037037037035,0.037037037037037035,0.3333333333333333,0.13580246913580246
801120,食品饮料,2021-06,-0.017980162277792644,0.3405243652006012,-0.05280139724275125,-0.060209707878688734,0.37037037037037035,0.37037037037037035,0.5925925925925926,0.4444444444444444
801130,纺织服饰,2021-06,0.08693131609903815,0.16705662407470945,0.5203703629265342,0.6922780563381354,0.7777777777777778,0.8888888888888888,1.0,0.8888888888888888
801140,轻工制造,2021-06,0.042130798180251894,0.17564977729793835,0.23985682662602725,-0.06726670491614806,0.5925925925925926,0.6666666666666666,0.5555555555555556,0.6049382716049382
801150,医药生物,2021-06,0.09420876553717017,0.26347578359502516,0.3575613828782592,0.13762765939650423,0.8148148148148148,0.7407407407407407,0.8518518518518519,0.8024691358024691
801160,公用事业,2021-06,0.048061799430585195,0.19219996134312717,0.25006144171268757,0.0729112102650018,0.6296296296296297,0.7037037037037037,0.7777777777777778,0.7037037037037037
801170,交通运输,2021-06,0.006966636310952845,0.152910983541274,0.04556007782836868,0.06800027495115835,0.4444444444444444,0.4444444444444444,0.7407407407407407,0.5432098765432098
801180,房地产,2021-06,-0.06801805177841069,0.1867496945221621,-0.36422041788314036,-0.04397996978398944,0.2222222222222222,0.2222222222222222,0.6296296296296297,0.35802469135802467
801200,商贸零售,2021-06,-0.03927181698763238,0.1540966827745109,-0.2548518000552853,0.002445847142588775,0.2962962962962963,0.2962962962962963,0.7037037037037037,0.43209876543209874
801210,社会服务,2021-06,0.027838882507182472,0.43907876660175976,0.06340293501924694,-0.2317330324150767,0.5185185185185185,0.48148148148148145,0.2222222222222222,0.40740740740740744
801780,银行,2021-06,0.0834996471574121,0.2128945897725453,0.3922112217441617,-0.39926810251352896,0.7407407407407407,0.8148148148148148,0.037037037037037035,0.5308641975308641
801790,非银金融,2021-06,-0.1444969018712433,0.22615436709273593,-0.6389304072646605,-0.22081996327730957,0.1111111111111111,0.07407407407407407,0.25925925925925924,0.14814814814814814
801230,综合,2021-06,0.15875211373971854,0.18561288655785707,0.8552860562848592,0.2876109895331329,0.9259259259259259,1.0,0.9629629629629629,0.9629629629629629
801710,建筑材料,2021-06,0.004321320314099708,0.18770656887906262,0.02302167867595454,-0.24974096289796766,0.4074074074074074,0.4074074074074074,0.18518518518518517,0.3333333333333333
801720,建筑装饰,2021-06,0.027886519955706124,0.15662922784145894,0.1780416103687431,-0.10696177036386434,0.5555555555555556,0.5925925925925926,0.4074074074074074,0.5185185185185185
801730,电力设备,2021-06,0.15330027528841583,0.3524585423957138,0.43494555202552554,-0.22078196556129404,0.8888888888888888,0.8518518518518519,0.2962962962962963,0.6790123456790124
801890,机械设备,2021-06,0.022923519736842035,0.21253178072658085,0.1078592559591491,-0.1068431452304176,0.48148148148148145,0.5185185185185185,0.4444444444444444,0.48148148148148145
801740,国防军工,2021-06,-0.16520264001908447,0.31682620089619146,-0.5214298550807461,-0.28952746700023546,0.07407407407407407,0.14814814814814814,0.1111111111111111,0.1111111111111111
801750,计算机,2021-06,-0.021394354017922,0.2260325157011037,-0.09465166527727822,0.2103969877695533,0.3333333333333333,0.3333333333333333,0.8888888888888888,0.5185185185185185
801760,传媒,2021-06,-0.08114322814516228,0.18249053976417012,-0.4446434771359792,-0.09463807869658336,0.18518518518518517,0.18518518518518517,0.48148148148148145,0.2839506172839506
801770,通信,2021-06,-0.06795316159250586,0.18906043683611623,-0.3594256034191325,-0.0264296926394203,0.25925925925925924,0.25925925925925924,0.6666666666666666,0.3950617283950617
801010,农林牧渔,2021-07,-0.2598108266468965,0.24406515704214063,-1.0645142051228442,-0.2557339732595598,0.037037037037037035,0.037037037037037035,0.1111111111111111,0.06172839506172839
801030,基础化工,2021-07,0.2459130360380113,0.25680128404975294,0.9576004923338617,0.27586779854517474,0.8888888888888888,0.9629629629629629,0.7777777777777778,0.8765432098765431
801040,钢铁,2021-07,0.42627846702364214,0.3613099843189568,1.1798136932948207,0.18473222543989376,1.0,1.0,0.6666666666666666,0.8888888888888888
